,filename,basename,n_segments,n_train,n_val,n_test,part_new
7597,m5kTITzj1bY.001.wav,m5kTITzj1bY,5.0,2.0,1.0,2.0,Val
7598,UMgeWS5r3IE.005.wav,UMgeWS5r3IE,1.0,1.0,0.0,0.0,Train
7599,fsLf6Xv_Gbk.001.wav,fsLf6Xv_Gbk,4.0,1.0,1.0,2.0,Train
7600,opEoJBrcmbI.001.wav,opEoJBrcmbI,5.0,4.0,1.0,0.0,Train
7601,upgv7xmOb1I.003.wav,upgv7xmOb1I,6.0,5.0,0.0,1.0,Train
7602,l3RE0rN7oEg.001.wav,l3RE0rN7oEg,3.0,2.0,1.0,0.0,Train
7603,ySEeioc339E.003.wav,ySEeioc339E,5.0,3.0,0.0,2.0,Train
7604,mkWfG-4vvGc.003.wav,mkWfG-4vvGc,4.0,3.0,0.0,1.0,Train
7605,sTUJhj154Sc.005.wav,sTUJhj154Sc,3.0,3.0,0.0,0.0,Test
7606,dmycfNpiWCE.005.wav,dmycfNpiWCE,6.0,4.0,2.0,0.0,Train
7607,wDvZdcb00Bg.001.wav,wDvZdcb00Bg,5.0,4.0,1.0,0.0,Train
7608,bzaOB8BoWPU.000.wav,bzaOB8BoWPU,6.0,4.0,1.0,1.0,Train
7609,1mODTfLRGdI.003.wav,1mODTfLRGdI,4.0,3.0,1.0,0.0,Train
7610,HP8f3oqJwz0.001.wav,HP8f3oqJwz0,5.0,5.0,0.0,0.0,Train
7611,4yogPbHFQ9o.002.wav,4yogPbHFQ9o,6.0,4.0,1.0,1.0,Train
7612,l3RE0rN7oEg.003.wav,l3RE0rN7oEg,3.0,2.0,1.0,0.0,Train
7613,BOOMkDl8JwA.005.wav,BOOMkDl8JwA,1.0,1.0,0.0,0.0,Train
7614,teRgvZ63_2I.001.wav,teRgvZ63_2I,3.0,2.0,1.0,0.0,Train
7615,4sCa35TOxgs.001.wav,4sCa35TOxgs,2.0,1.0,1.0,0.0,Val
7616,Zi7QHI_5ipU.004.wav,Zi7QHI_5ipU,4.0,3.0,1.0,0.0,Train
7617,n0acEDmc0mA.000.wav,n0acEDmc0mA,3.0,1.0,2.0,0.0,Test
7618,9AsxY-x-TjM.002.wav,9AsxY-x-TjM,3.0,3.0,0.0,0.0,Train
7619,Vimaz7NzPIg.001.wav,Vimaz7NzPIg,2.0,1.0,1.0,0.0,Train
7620,F1lAPYh4t3U.000.wav,F1lAPYh4t3U,3.0,2.0,1.0,0.0,Train
7621,nClvfVFYzbM.003.wav,nClvfVFYzbM,4.0,3.0,0.0,1.0,Test
7622,3wgZrRMosvY.002.wav,3wgZrRMosvY,5.0,2.0,1.0,2.0,Train
7623,rG8D-A2F8xg.004.wav,rG8D-A2F8xg,3.0,3.0,0.0,0.0,Val
7624,12Ezy1y1cWY.001.wav,12Ezy1y1cWY,4.0,2.0,1.0,1.0,Train
7625,4xdT0Uedsro.000.wav,4xdT0Uedsro,2.0,2.0,0.0,0.0,Train
7626,OMHlfDF99Mw.004.wav,OMHlfDF99Mw,6.0,3.0,0.0,3.0,Val
7627,lCWWjATDrRM.003.wav,lCWWjATDrRM,1.0,1.0,0.0,0.0,Train
7628,PgpMUHH8lEI.004.wav,PgpMUHH8lEI,6.0,5.0,0.0,1.0,Train
7629,vhugKRUnd-c.004.wav,vhugKRUnd-c,6.0,3.0,2.0,1.0,Val
7630,dNXqs5HNijI.003.wav,dNXqs5HNijI,6.0,4.0,1.0,1.0,Train
7631,BS0wgLXqFgc.001.wav,BS0wgLXqFgc,6.0,3.0,2.0,1.0,Train
7632,QfU5JsVMjfI.003.wav,QfU5JsVMjfI,4.0,3.0,1.0,0.0,Test
7633,5f6s8cwA7WQ.005.wav,5f6s8cwA7WQ,4.0,4.0,0.0,0.0,Train
7634,521sm7CTyfg.003.wav,521sm7CTyfg,5.0,5.0,0.0,0.0,Test
7635,F9mZ6De_6Ko.005.wav,F9mZ6De_6Ko,3.0,2.0,0.0,1.0,Test
7636,tNPLxKC38Xs.003.wav,tNPLxKC38Xs,4.0,4.0,0.0,0.0,Train
7637,LHV4HNK35pM.001.wav,LHV4HNK35pM,3.0,2.0,1.0,0.0,Train
7638,1jC4vsQsjwM.005.wav,1jC4vsQsjwM,4.0,3.0,1.0,0.0,Train
7639,Gs-AdRcYSPo.004.wav,Gs-AdRcYSPo,4.0,3.0,1.0,0.0,Train
7640,ZvxUUh2wN7s.002.wav,ZvxUUh2wN7s,2.0,1.0,1.0,0.0,Train
7641,BLKXsX7-WIg.003.wav,BLKXsX7-WIg,4.0,3.0,0.0,1.0,Test
7642,VForU0EmBr0.005.wav,VForU0EmBr0,6.0,4.0,1.0,1.0,Train
7643,vYkHHVeNK_M.001.wav,vYkHHVeNK_M,6.0,4.0,0.0,2.0,Train
7644,KdMiQUWNByk.001.wav,KdMiQUWNByk,1.0,1.0,0.0,0.0,Test
7645,vR7YF7Zv5-Q.003.wav,vR7YF7Zv5-Q,2.0,2.0,0.0,0.0,Val
7646,R6NTuhZtOks.003.wav,R6NTuhZtOks,4.0,2.0,1.0,1.0,Test
7647,W2asVll3OSU.001.wav,W2asVll3OSU,1.0,1.0,0.0,0.0,Train
7648,Rwsss8y1bf0.004.wav,Rwsss8y1bf0,6.0,3.0,3.0,0.0,Train
7649,eZwGkhUa0TQ.000.wav,eZwGkhUa0TQ,4.0,3.0,0.0,1.0,Val
7650,eFb7nVIBGEo.003.wav,eFb7nVIBGEo,1.0,1.0,0.0,0.0,Train
7651,QMRAbwZCTfI.005.wav,QMRAbwZCTfI,2.0,1.0,0.0,1.0,Train
7652,nGe8dIc-ecc.002.wav,nGe8dIc-ecc,6.0,4.0,0.0,2.0,Val
7653,OxaBanUE6KE.002.wav,OxaBanUE6KE,4.0,3.0,1.0,0.0,Train
7654,GCkOL2jLSQA.005.wav,GCkOL2jLSQA,4.0,4.0,0.0,0.0,Test
7655,9ydyJKZBWiA.001.wav,9ydyJKZBWiA,6.0,5.0,1.0,0.0,Test
7656,9CPKW0sqR3E.005.wav,9CPKW0sqR3E,6.0,5.0,0.0,1.0,Train
7657,CRLsCyMfskE.000.wav,CRLsCyMfskE,6.0,5.0,0.0,1.0,Train
7658,5VG1EgzvprE.005.wav,5VG1EgzvprE,4.0,2.0,1.0,1.0,Train
7659,dDi6vy-OZRg.002.wav,dDi6vy-OZRg,4.0,3.0,1.0,0.0,Train
7660,hmTY4CubpiE.002.wav,hmTY4CubpiE,2.0,1.0,0.0,1.0,Test
7661,OoxYhDbzWwg.002.wav,OoxYhDbzWwg,6.0,2.0,2.0,2.0,Val
7662,Fi1ILrwQpSY.001.wav,Fi1ILrwQpSY,5.0,4.0,1.0,0.0,Test
7663,ODDGS0hTcUc.004.wav,ODDGS0hTcUc,5.0,3.0,0.0,2.0,Val
7664,eHcRre1YsNA.000.wav,eHcRre1YsNA,3.0,3.0,0.0,0.0,Test
7665,TNtcyfM9jak.005.wav,TNtcyfM9jak,6.0,5.0,1.0,0.0,Test
7666,be0DQawtVkE.000.wav,be0DQawtVkE,5.0,4.0,0.0,1.0,Train
7667,puLXzqUvm_U.000.wav,puLXzqUvm_U,6.0,4.0,0.0,2.0,Test
7668,_ZAqTHlu2ts.001.wav,_ZAqTHlu2ts,6.0,3.0,3.0,0.0,Test
7669,Vk3scj5vhd4.004.wav,Vk3scj5vhd4,3.0,1.0,1.0,1.0,Test
7670,7TvOygqwNuE.000.wav,7TvOygqwNuE,1.0,1.0,0.0,0.0,Train
7671,cY3nHc5fDYE.003.wav,cY3nHc5fDYE,6.0,2.0,1.0,3.0,Train
7672,PsqpkFKX8co.002.wav,PsqpkFKX8co,5.0,2.0,2.0,1.0,Train
7673,FM5UaJS-bhg.005.wav,FM5UaJS-bhg,6.0,5.0,1.0,0.0,Train
7674,nI6qUE8N8hk.000.wav,nI6qUE8N8hk,1.0,1.0,0.0,0.0,Test
7675,J28DwJsK8Do.004.wav,J28DwJsK8Do,5.0,4.0,0.0,1.0,Test
7676,EAMHqNxa9yY.001.wav,EAMHqNxa9yY,4.0,1.0,2.0,1.0,Train
7677,PHZQmf82HvA.005.wav,PHZQmf82HvA,2.0,2.0,0.0,0.0,Val
7678,QlkTEWrSCBs.000.wav,QlkTEWrSCBs,1.0,1.0,0.0,0.0,Train
7679,cA43Gfcg0QA.001.wav,cA43Gfcg0QA,5.0,4.0,0.0,1.0,Train
7680,0gv5Z0qt2jc.005.wav,0gv5Z0qt2jc,6.0,6.0,0.0,0.0,Val
7681,fipvPdFbKN4.000.wav,fipvPdFbKN4,5.0,2.0,2.0,1.0,Train
7682,8yFYvQ_kxW8.003.wav,8yFYvQ_kxW8,5.0,4.0,0.0,1.0,Val
7683,4JYmE9a21aI.002.wav,4JYmE9a21aI,3.0,2.0,1.0,0.0,Train
7684,jvHDFrgu9PA.005.wav,jvHDFrgu9PA,2.0,1.0,0.0,1.0,Train
7685,lvae9lRUugE.005.wav,lvae9lRUugE,4.0,4.0,0.0,0.0,Train
7686,fDw_PAgW07o.003.wav,fDw_PAgW07o,6.0,5.0,1.0,0.0,Val
7687,VA5XjOaBH0Y.000.wav,VA5XjOaBH0Y,1.0,1.0,0.0,0.0,Val
7688,fpyBDfh7qF0.004.wav,fpyBDfh7qF0,3.0,3.0,0.0,0.0,Train
7689,X1EjfXX3NTk.003.wav,X1EjfXX3NTk,6.0,3.0,2.0,1.0,Train
7690,bSeTNdOtK7I.000.wav,bSeTNdOtK7I,5.0,2.0,2.0,1.0,Train
7691,Gomd4Y8-D2Q.005.wav,Gomd4Y8-D2Q,2.0,1.0,1.0,0.0,Train
7692,OdwK_oMdfSU.005.wav,OdwK_oMdfSU,6.0,4.0,1.0,1.0,Val
7693,OhHg1lyxe4I.002.wav,OhHg1lyxe4I,5.0,3.0,1.0,1.0,Test
7694,puLXzqUvm_U.004.wav,puLXzqUvm_U,6.0,4.0,0.0,2.0,Test
7695,e6YTvjDXEl0.002.wav,e6YTvjDXEl0,3.0,2.0,1.0,0.0,Test
7696,bDjqDn6susQ.000.wav,bDjqDn6susQ,3.0,1.0,1.0,1.0,Train
7697,vqF65-bFHKM.003.wav,vqF65-bFHKM,2.0,2.0,0.0,0.0,Train
7698,cOossY5pTrU.002.wav,cOossY5pTrU,4.0,3.0,1.0,0.0,Train
7699,DTZeyoKUPx4.004.wav,DTZeyoKUPx4,6.0,6.0,0.0,0.0,Test
7700,MOXPVzRBDPo.002.wav,MOXPVzRBDPo,3.0,2.0,1.0,0.0,Train
7701,IPjl2LdPMn0.003.wav,IPjl2LdPMn0,3.0,3.0,0.0,0.0,Train
7702,2-LDYe7OXZU.005.wav,2-LDYe7OXZU,6.0,4.0,1.0,1.0,Train
7703,P6g1mZ3f76U.001.wav,P6g1mZ3f76U,5.0,3.0,2.0,0.0,Train
7704,yOzHZOg95Ug.004.wav,yOzHZOg95Ug,6.0,4.0,1.0,1.0,Train
7705,do8FmnQbI5I.000.wav,do8FmnQbI5I,6.0,4.0,2.0,0.0,Val
7706,VnUkBYQkJms.005.wav,VnUkBYQkJms,6.0,4.0,1.0,1.0,Train
7707,3tPq9fNOXZQ.005.wav,3tPq9fNOXZQ,6.0,4.0,1.0,1.0,Val
7708,8yFYvQ_kxW8.000.wav,8yFYvQ_kxW8,5.0,4.0,0.0,1.0,Val
7709,qCFFW1dM8V8.003.wav,qCFFW1dM8V8,6.0,5.0,1.0,0.0,Train
7710,ZoHY-rWJsyw.000.wav,ZoHY-rWJsyw,6.0,3.0,1.0,2.0,Test
7711,9xJ0rFCU-OM.005.wav,9xJ0rFCU-OM,3.0,2.0,0.0,1.0,Train
7712,yzgA9oAEgI4.002.wav,yzgA9oAEgI4,2.0,2.0,0.0,0.0,Test
7713,bMY2DaFFwzU.001.wav,bMY2DaFFwzU,5.0,5.0,0.0,0.0,Train
7714,_IS6GFmQYj4.004.wav,_IS6GFmQYj4,6.0,4.0,2.0,0.0,Train
7715,L5kpy0SA7os.003.wav,L5kpy0SA7os,6.0,3.0,1.0,2.0,Train
7716,ADa9rkwF2uA.002.wav,ADa9rkwF2uA,6.0,4.0,2.0,0.0,Train
7717,OTXGM3Guxy4.000.wav,OTXGM3Guxy4,5.0,4.0,0.0,1.0,Train
7718,VForU0EmBr0.000.wav,VForU0EmBr0,6.0,4.0,1.0,1.0,Train
7719,E6OBPHKkm6U.002.wav,E6OBPHKkm6U,1.0,1.0,0.0,0.0,Train
7720,1fsFL_qNYlQ.005.wav,1fsFL_qNYlQ,2.0,2.0,0.0,0.0,Test
7721,hDqsuyVeWmw.004.wav,hDqsuyVeWmw,5.0,2.0,2.0,1.0,Train
7722,WUNXs4r_xCU.000.wav,WUNXs4r_xCU,6.0,5.0,1.0,0.0,Train
7723,7UQt8QB3cQY.004.wav,7UQt8QB3cQY,4.0,4.0,0.0,0.0,Train
7724,eI_7SimPnnQ.003.wav,eI_7SimPnnQ,6.0,5.0,1.0,0.0,Val
7725,7tlMys6MZ34.001.wav,7tlMys6MZ34,6.0,5.0,1.0,0.0,Test
7726,Sdqg-jn_tBk.000.wav,Sdqg-jn_tBk,6.0,3.0,1.0,2.0,Train
7727,sntohi33U5s.000.wav,sntohi33U5s,6.0,4.0,0.0,2.0,Test
7728,Bz3Jx4QL_6Q.004.wav,Bz3Jx4QL_6Q,6.0,3.0,2.0,1.0,Train
7729,ItkIHtgVhIk.000.wav,ItkIHtgVhIk,5.0,3.0,0.0,2.0,Train
7730,_fFmEyvWgfA.004.wav,_fFmEyvWgfA,2.0,1.0,1.0,0.0,Train
7731,CV930dFsubs.003.wav,CV930dFsubs,5.0,3.0,2.0,0.0,Train
7732,iOv0_RdVPCM.003.wav,iOv0_RdVPCM,4.0,3.0,1.0,0.0,Test
7733,fBcc1UMtZME.001.wav,fBcc1UMtZME,5.0,2.0,2.0,1.0,Train
7734,VAZLQqJa9rQ.004.wav,VAZLQqJa9rQ,5.0,4.0,0.0,1.0,Test
7735,vNEs2yGe77s.000.wav,vNEs2yGe77s,3.0,1.0,1.0,1.0,Val
7736,2mgj9ncREyA.005.wav,2mgj9ncREyA,2.0,2.0,0.0,0.0,Train
7737,bLrrDM1Opu0.001.wav,bLrrDM1Opu0,2.0,2.0,0.0,0.0,Train
7738,nIwFocnmRFY.000.wav,nIwFocnmRFY,3.0,2.0,0.0,1.0,Val
7739,s1DOqsQoN5s.002.wav,s1DOqsQoN5s,6.0,3.0,3.0,0.0,Train
7740,-agCXYgb7pI.004.wav,-agCXYgb7pI,4.0,1.0,2.0,1.0,Val
7741,3S8QUGYVf_w.004.wav,3S8QUGYVf_w,4.0,4.0,0.0,0.0,Test
7742,kDJigDGDJTo.005.wav,kDJigDGDJTo,6.0,4.0,1.0,1.0,Train
7743,FGkS4vJYOpM.004.wav,FGkS4vJYOpM,6.0,2.0,3.0,1.0,Train
7744,upgv7xmOb1I.002.wav,upgv7xmOb1I,6.0,5.0,0.0,1.0,Train
7745,F0VbEO_0Ybc.005.wav,F0VbEO_0Ybc,6.0,5.0,1.0,0.0,Test
7746,jpyU48DzGTY.001.wav,jpyU48DzGTY,4.0,4.0,0.0,0.0,Test
7747,9FN1KxoTMtQ.000.wav,9FN1KxoTMtQ,1.0,1.0,0.0,0.0,Train
7748,B-OJ_xZILLg.001.wav,B-OJ_xZILLg,4.0,2.0,1.0,1.0,Val
7749,D4hPHPp1W-Q.004.wav,D4hPHPp1W-Q,4.0,3.0,0.0,1.0,Test
7750,eAkWSjU-JyY.002.wav,eAkWSjU-JyY,4.0,2.0,1.0,1.0,Train
7751,a38rz5AIslE.003.wav,a38rz5AIslE,6.0,2.0,2.0,2.0,Train
7752,oCb9DK3M1DU.002.wav,oCb9DK3M1DU,6.0,6.0,0.0,0.0,Test
7753,do8FmnQbI5I.004.wav,do8FmnQbI5I,6.0,4.0,2.0,0.0,Val
7754,UhNyHUwo1SY.001.wav,UhNyHUwo1SY,4.0,2.0,1.0,1.0,Test
7755,hOXvRgxjfik.003.wav,hOXvRgxjfik,4.0,4.0,0.0,0.0,Test
7756,zJEnT19uoPY.001.wav,zJEnT19uoPY,5.0,4.0,0.0,1.0,Train
7757,oLO05QNhhGg.004.wav,oLO05QNhhGg,6.0,6.0,0.0,0.0,Train
7758,9Crw2RtrBcY.004.wav,9Crw2RtrBcY,6.0,5.0,0.0,1.0,Train
7759,wDvZdcb00Bg.004.wav,wDvZdcb00Bg,5.0,4.0,1.0,0.0,Train
7760,oCb9DK3M1DU.004.wav,oCb9DK3M1DU,6.0,6.0,0.0,0.0,Test
7761,eXtskPoi58A.003.wav,eXtskPoi58A,5.0,4.0,0.0,1.0,Train
7762,EknEAPhAjdA.001.wav,EknEAPhAjdA,6.0,5.0,1.0,0.0,Train
7763,VuadgOz6T7s.002.wav,VuadgOz6T7s,6.0,3.0,1.0,2.0,Test
7764,Z6vQQvro86Y.005.wav,Z6vQQvro86Y,5.0,4.0,1.0,0.0,Val
7765,kDP6_hiBR0o.005.wav,kDP6_hiBR0o,3.0,3.0,0.0,0.0,Test
7766,oYhWw97JYyU.001.wav,oYhWw97JYyU,3.0,2.0,0.0,1.0,Val
7767,Y1LXjxAQihQ.004.wav,Y1LXjxAQihQ,3.0,1.0,0.0,2.0,Val
7768,TTuysItuSdo.004.wav,TTuysItuSdo,1.0,1.0,0.0,0.0,Val
7769,a97PXgrKSxo.000.wav,a97PXgrKSxo,6.0,3.0,1.0,2.0,Test
7770,QqTw0lnrtBo.002.wav,QqTw0lnrtBo,5.0,2.0,1.0,2.0,Train
7771,ic_LECbCm5M.004.wav,ic_LECbCm5M,3.0,2.0,1.0,0.0,Val
7772,zeUC7e-4w1E.003.wav,zeUC7e-4w1E,3.0,2.0,0.0,1.0,Train
7773,cgT-3CHBmKs.003.wav,cgT-3CHBmKs,6.0,4.0,1.0,1.0,Train
7774,FQMmM3TL5rE.003.wav,FQMmM3TL5rE,3.0,3.0,0.0,0.0,Train
7775,Jv2lyDcOmEM.003.wav,Jv2lyDcOmEM,5.0,5.0,0.0,0.0,Test
7776,9Crw2RtrBcY.001.wav,9Crw2RtrBcY,6.0,5.0,0.0,1.0,Train
7777,HJkoeB_F4c4.000.wav,HJkoeB_F4c4,3.0,2.0,0.0,1.0,Train
7778,OwI3Q-qUqDw.000.wav,OwI3Q-qUqDw,5.0,4.0,1.0,0.0,Train
7779,tcmYlyeqwuI.004.wav,tcmYlyeqwuI,5.0,2.0,2.0,1.0,Val
7780,YyHOKFYDZ5Y.004.wav,YyHOKFYDZ5Y,4.0,3.0,0.0,1.0,Train
7781,Etfh8X-ECtY.000.wav,Etfh8X-ECtY,6.0,5.0,1.0,0.0,Train
7782,6tyhnIgNVs8.005.wav,6tyhnIgNVs8,1.0,1.0,0.0,0.0,Test
7783,shV5Fbzn9pw.003.wav,shV5Fbzn9pw,2.0,2.0,0.0,0.0,Train
7784,DiaibIBisuM.004.wav,DiaibIBisuM,6.0,5.0,1.0,0.0,Train
7785,twO6ceVTuII.002.wav,twO6ceVTuII,5.0,4.0,1.0,0.0,Train
7786,En4aK_1gmlY.000.wav,En4aK_1gmlY,1.0,1.0,0.0,0.0,Train
7787,YliKljQIX2o.002.wav,YliKljQIX2o,4.0,3.0,0.0,1.0,Train
7788,knpgk7LAMb0.002.wav,knpgk7LAMb0,6.0,3.0,1.0,2.0,Train
7789,1Gn4GX8miWQ.002.wav,1Gn4GX8miWQ,6.0,6.0,0.0,0.0,Val
7790,bAxlTgobVHE.001.wav,bAxlTgobVHE,5.0,3.0,1.0,1.0,Test
7791,DnTtbAR_Qyw.002.wav,DnTtbAR_Qyw,5.0,4.0,0.0,1.0,Train
7792,qsb1j9bEENs.000.wav,qsb1j9bEENs,2.0,2.0,0.0,0.0,Val
7793,ZNJFmNiWC4I.001.wav,ZNJFmNiWC4I,4.0,4.0,0.0,0.0,Train
7794,MajYvFTkKnk.005.wav,MajYvFTkKnk,5.0,4.0,1.0,0.0,Train
7795,ixPqs7L8oAE.004.wav,ixPqs7L8oAE,4.0,3.0,0.0,1.0,Val
7796,rBxWZzkEncE.004.wav,rBxWZzkEncE,4.0,3.0,1.0,0.0,Train
7797,sOkGz6gEmGk.000.wav,sOkGz6gEmGk,5.0,4.0,0.0,1.0,Train
7798,aaDlp62qn60.002.wav,aaDlp62qn60,2.0,1.0,1.0,0.0,Val
7799,YPMffqhP0C8.000.wav,YPMffqhP0C8,6.0,4.0,1.0,1.0,Train
7800,I8jMoBAMtVA.000.wav,I8jMoBAMtVA,2.0,2.0,0.0,0.0,Test
7801,2f7rLXwzP3s.000.wav,2f7rLXwzP3s,3.0,2.0,0.0,1.0,Train
7802,WosLI6krxUg.001.wav,WosLI6krxUg,4.0,2.0,0.0,2.0,Test
7803,6N02tjYPLh8.005.wav,6N02tjYPLh8,5.0,3.0,0.0,2.0,Train
7804,wTo1uZns2X8.000.wav,wTo1uZns2X8,6.0,4.0,0.0,2.0,Val
7805,AlEqtGWa43g.000.wav,AlEqtGWa43g,6.0,2.0,2.0,2.0,Val
7806,y2UF49ddapI.003.wav,y2UF49ddapI,3.0,2.0,0.0,1.0,Val
7807,A1lbD_OCuj4.003.wav,A1lbD_OCuj4,6.0,3.0,1.0,2.0,Train
7808,y0UCXXk9tlM.004.wav,y0UCXXk9tlM,4.0,4.0,0.0,0.0,Test
7809,xZ9iwqHw7GY.002.wav,xZ9iwqHw7GY,3.0,2.0,1.0,0.0,Train
7810,QiPb8vlGDFo.004.wav,QiPb8vlGDFo,6.0,5.0,1.0,0.0,Train
7811,7Kn5VT9bB4I.001.wav,7Kn5VT9bB4I,2.0,1.0,0.0,1.0,Test
7812,fiVORaERbP0.002.wav,fiVORaERbP0,6.0,2.0,2.0,2.0,Val
7813,g0Zlp-F6Z6E.004.wav,g0Zlp-F6Z6E,4.0,3.0,1.0,0.0,Val
7814,wTo1uZns2X8.001.wav,wTo1uZns2X8,6.0,4.0,0.0,2.0,Val
7815,QiPb8vlGDFo.003.wav,QiPb8vlGDFo,6.0,5.0,1.0,0.0,Train
7816,PmJw3uI1qBE.000.wav,PmJw3uI1qBE,1.0,1.0,0.0,0.0,Train
7817,JmAQlC-FEV8.003.wav,JmAQlC-FEV8,3.0,1.0,0.0,2.0,Train
7818,XN5vpJU3ifw.004.wav,XN5vpJU3ifw,6.0,5.0,0.0,1.0,Val
7819,69BopbFc34U.000.wav,69BopbFc34U,6.0,3.0,1.0,2.0,Val
7820,Ea0UKBPCm3Q.001.wav,Ea0UKBPCm3Q,2.0,1.0,0.0,1.0,Test
7821,iPblZBQpafs.001.wav,iPblZBQpafs,5.0,5.0,0.0,0.0,Val
7822,bJktioZ5Yxk.003.wav,bJktioZ5Yxk,5.0,3.0,2.0,0.0,Val
7823,c7tczvW3_dQ.002.wav,c7tczvW3_dQ,6.0,3.0,0.0,3.0,Train
7824,W8NkAXNboT0.002.wav,W8NkAXNboT0,2.0,2.0,0.0,0.0,Train
7825,jolhoLhAurM.004.wav,jolhoLhAurM,5.0,4.0,1.0,0.0,Test
7826,kcHvO5ins50.002.wav,kcHvO5ins50,2.0,2.0,0.0,0.0,Test
7827,k2buv6xZ4_o.003.wav,k2buv6xZ4_o,6.0,5.0,1.0,0.0,Test
7828,m4ZmRZCv6VA.005.wav,m4ZmRZCv6VA,1.0,1.0,0.0,0.0,Train
7829,cNXnowQb7rs.004.wav,cNXnowQb7rs,6.0,4.0,1.0,1.0,Train
7830,r2HcJYjGK5s.004.wav,r2HcJYjGK5s,6.0,4.0,1.0,1.0,Val
7831,3y3au0hVfm8.001.wav,3y3au0hVfm8,1.0,1.0,0.0,0.0,Train
7832,IPjl2LdPMn0.000.wav,IPjl2LdPMn0,3.0,3.0,0.0,0.0,Train
7833,s1DOqsQoN5s.001.wav,s1DOqsQoN5s,6.0,3.0,3.0,0.0,Train
7834,DefePa0_6Sg.001.wav,DefePa0_6Sg,4.0,3.0,1.0,0.0,Val
7835,GquB5W7bzFo.003.wav,GquB5W7bzFo,2.0,1.0,0.0,1.0,Train
7836,merppcmY6y0.002.wav,merppcmY6y0,4.0,4.0,0.0,0.0,Val
7837,SFxiMxHvJuo.000.wav,SFxiMxHvJuo,4.0,3.0,1.0,0.0,Train
7838,-aU2FN5pkWA.004.wav,-aU2FN5pkWA,3.0,2.0,0.0,1.0,Test
7839,-OXMbG7ZwRk.003.wav,-OXMbG7ZwRk,4.0,4.0,0.0,0.0,Test
7840,PHv6CzBIC5E.002.wav,PHv6CzBIC5E,5.0,4.0,0.0,1.0,Test
7841,wzCdM6Fe_4A.003.wav,wzCdM6Fe_4A,5.0,3.0,0.0,2.0,Test
7842,Kq-c6lqGNlo.000.wav,Kq-c6lqGNlo,5.0,5.0,0.0,0.0,Train
7843,9cHxDnk6SUs.000.wav,9cHxDnk6SUs,6.0,4.0,1.0,1.0,Test
7844,dvMeqVbpKW8.005.wav,dvMeqVbpKW8,6.0,4.0,1.0,1.0,Test
7845,XfUqFt2amrM.002.wav,XfUqFt2amrM,4.0,3.0,1.0,0.0,Test
7846,f39E4ct09Cc.005.wav,f39E4ct09Cc,4.0,3.0,0.0,1.0,Val
7847,cgp1OzTOq1o.002.wav,cgp1OzTOq1o,6.0,4.0,0.0,2.0,Test
7848,KYvbRwTCtaU.003.wav,KYvbRwTCtaU,6.0,5.0,1.0,0.0,Train
7849,2-LDYe7OXZU.001.wav,2-LDYe7OXZU,6.0,4.0,1.0,1.0,Train
7850,t0AupkXkkZw.003.wav,t0AupkXkkZw,6.0,4.0,2.0,0.0,Train
7851,M56UFrEgXnI.004.wav,M56UFrEgXnI,3.0,1.0,2.0,0.0,Train
7852,ZRrduU1CXqU.004.wav,ZRrduU1CXqU,6.0,5.0,1.0,0.0,Val
7853,o6JCQlOC3oE.002.wav,o6JCQlOC3oE,5.0,1.0,2.0,2.0,Val
7854,mZ2CHgzwDt0.003.wav,mZ2CHgzwDt0,5.0,4.0,1.0,0.0,Train
7855,Fco1CMgOadI.005.wav,Fco1CMgOadI,4.0,3.0,0.0,1.0,Train
7856,M0U48Lm33A8.005.wav,M0U48Lm33A8,6.0,6.0,0.0,0.0,Train
7857,bkzgccBFztM.000.wav,bkzgccBFztM,5.0,3.0,1.0,1.0,Test
7858,Oe7ItP7gS4w.000.wav,Oe7ItP7gS4w,6.0,3.0,3.0,0.0,Train
7859,QsUj_OlGQ-0.004.wav,QsUj_OlGQ-0,4.0,4.0,0.0,0.0,Train
7860,vhugKRUnd-c.001.wav,vhugKRUnd-c,6.0,3.0,2.0,1.0,Val
7861,nghDz0el8iI.001.wav,nghDz0el8iI,5.0,2.0,0.0,3.0,Train
7862,OwI3Q-qUqDw.005.wav,OwI3Q-qUqDw,5.0,4.0,1.0,0.0,Train
7863,DGCGeNlA-Ww.005.wav,DGCGeNlA-Ww,2.0,1.0,1.0,0.0,Train
7864,f70aaYsxPHY.002.wav,f70aaYsxPHY,2.0,2.0,0.0,0.0,Train
7865,kwcpINU9LLk.004.wav,kwcpINU9LLk,2.0,2.0,0.0,0.0,Train
7866,yIM5bal1VVs.003.wav,yIM5bal1VVs,6.0,4.0,0.0,2.0,Test
7867,VRjJxTqOJyo.001.wav,VRjJxTqOJyo,3.0,3.0,0.0,0.0,Train
7868,8XBprf4NyOg.002.wav,8XBprf4NyOg,6.0,4.0,1.0,1.0,Val
7869,QTtTAFqT-no.004.wav,QTtTAFqT-no,4.0,1.0,2.0,1.0,Val
7870,IHJn3UHXCMs.004.wav,IHJn3UHXCMs,4.0,4.0,0.0,0.0,Train
7871,tCnfvBwWVKw.003.wav,tCnfvBwWVKw,5.0,3.0,1.0,1.0,Test
7872,yIM5bal1VVs.000.wav,yIM5bal1VVs,6.0,4.0,0.0,2.0,Test
7873,GG9WPQLI_rg.004.wav,GG9WPQLI_rg,6.0,3.0,1.0,2.0,Train
